Fecha,Provincia,Distrito,Municipio,ConfirmadosPCR,ConfirmadosPCR14d,ConfirmadosTotal,Defunciones
2020-06-04,Granada,Granada Nordeste,Gorafe,1,NA,1,1
2020-06-04,Granada,Granada Nordeste,Guadix,58,NA,104,3
2020-06-04,Granada,Granada Nordeste,Huélago,NA,NA,NA,NA
2020-06-04,Granada,Granada Nordeste,Huéneja,NA,NA,NA,NA
2020-06-04,Granada,Granada Nordeste,Huéscar,1,NA,9,0
2020-06-04,Granada,Granada Nordeste,Jérez del Marquesado,NA,NA,NA,NA
2020-06-04,Granada,Granada Nordeste,Lanteira,0,NA,1,0
2020-06-04,Granada,Granada Nordeste,Lugros,NA,NA,NA,NA
2020-06-04,Granada,Granada Nordeste,Marchal,NA,NA,NA,NA
2020-06-04,Granada,Granada Nordeste,Morelábor,NA,NA,NA,NA
2020-06-04,Granada,Granada Nordeste,Orce,NA,NA,NA,NA
2020-06-04,Granada,Granada Nordeste,Pedro Martínez,NA,NA,NA,NA
2020-06-04,Granada,Granada Nordeste,Peza (La),NA,NA,NA,NA
2020-06-04,Granada,Granada Nordeste,Polícar,NA,NA,NA,NA
2020-06-04,Granada,Granada Nordeste,Puebla de Don Fadrique,2,NA,3,0
2020-06-04,Granada,Granada Nordeste,Purullena,0,NA,2,0
2020-06-04,Granada,Granada Nordeste,Valle del Zalabí,2,NA,5,0
2020-06-04,Granada,Granada Nordeste,Villanueva de las Torres,NA,NA,NA,NA
2020-06-04,Granada,Granada Nordeste,Zújar,2,NA,3,0
2020-06-04,Granada,Granada Sur,Albondón,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Albuñol,3,NA,3,0
2020-06-04,Granada,Granada Sur,Almegíjar,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Almuñécar,18,NA,19,1
2020-06-04,Granada,Granada Sur,Alpujarra de la Sierra,2,NA,3,1
2020-06-04,Granada,Granada Sur,Bérchules,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Bubión,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Busquístar,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Cádiar,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Cáñar,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Capileira,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Carataunas,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Cástaras,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Guájares (Los),0,NA,1,0
2020-06-04,Granada,Granada Sur,Gualchos,7,NA,8,1
2020-06-04,Granada,Granada Sur,Ítrabo,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Jete,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Juviles,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Lanjarón,5,NA,5,2
2020-06-04,Granada,Granada Sur,Lentegí,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Lobras,0,NA,1,0
2020-06-04,Granada,Granada Sur,Lújar,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Molvízar,0,NA,1,0
2020-06-04,Granada,Granada Sur,Motril,112,NA,123,9
2020-06-04,Granada,Granada Sur,Murtas,1,NA,2,1
2020-06-04,Granada,Granada Sur,Nevada,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Órgiva,7,NA,7,1
2020-06-04,Granada,Granada Sur,Otívar,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Pampaneira,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Polopos,0,NA,1,0
2020-06-04,Granada,Granada Sur,Pórtugos,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Rubite,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Salobreña,9,NA,10,0
2020-06-04,Granada,Granada Sur,Soportújar,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Sorvilán,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Taha (La),1,NA,1,0
2020-06-04,Granada,Granada Sur,Torrenueva Costa,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Torvizcón,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Trevélez,1,NA,1,0
2020-06-04,Granada,Granada Sur,Turón,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Ugíjar,0,NA,1,0
2020-06-04,Granada,Granada Sur,Válor,NA,NA,NA,NA
2020-06-04,Granada,Granada Sur,Vélez de Benaudalla,1,NA,1,0
2020-06-04,Granada,Metropolitano de Granada,Agrón,1,NA,2,0
2020-06-04,Granada,Metropolitano de Granada,Albolote,30,NA,49,2
2020-06-04,Granada,Metropolitano de Granada,Albuñuelas,1,NA,1,0
2020-06-04,Granada,Metropolitano de Granada,Alfacar,14,NA,17,2
2020-06-04,Granada,Metropolitano de Granada,Algarinejo,2,NA,3,0
2020-06-04,Granada,Metropolitano de Granada,Alhama de Granada,5,NA,6,0
2020-06-04,Granada,Metropolitano de Granada,Alhendín,18,NA,21,2
2020-06-04,Granada,Metropolitano de Granada,Arenas del Rey,NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Armilla,106,NA,147,14
2020-06-04,Granada,Metropolitano de Granada,Atarfe,35,NA,45,2
2020-06-04,Granada,Metropolitano de Granada,Benalúa de las Villas,1,NA,2,0
2020-06-04,Granada,Metropolitano de Granada,Cacín,NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Cájar,44,NA,50,7
2020-06-04,Granada,Metropolitano de Granada,Calicasas,2,NA,2,0
2020-06-04,Granada,Metropolitano de Granada,Campotéjar,0,NA,1,0
2020-06-04,Granada,Metropolitano de Granada,Cenes de la Vega,21,NA,27,6
2020-06-04,Granada,Metropolitano de Granada,Chauchina,5,NA,6,0
2020-06-04,Granada,Metropolitano de Granada,Chimeneas,NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Churriana de la Vega,26,NA,34,0
2020-06-04,Granada,Metropolitano de Granada,Cijuela,3,NA,4,2
2020-06-04,Granada,Metropolitano de Granada,Cogollos de la Vega,4,NA,5,2
2020-06-04,Granada,Metropolitano de Granada,Colomera,NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Cúllar Vega,25,NA,27,0
2020-06-04,Granada,Metropolitano de Granada,Dehesas Viejas,NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Deifontes,4,NA,6,0
2020-06-04,Granada,Metropolitano de Granada,Dílar,4,NA,6,0
2020-06-04,Granada,Metropolitano de Granada,Domingo Pérez de Granada,NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Dúdar,NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Dúrcal,9,NA,10,0
2020-06-04,Granada,Metropolitano de Granada,Escúzar,1,NA,2,0
2020-06-04,Granada,Metropolitano de Granada,Fornes,NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Fuente Vaqueros,10,NA,12,0
2020-06-04,Granada,Metropolitano de Granada,Gabias (Las),34,NA,43,1
2020-06-04,Granada,Metropolitano de Granada,Gobernador,NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Gójar,12,NA,16,2
2020-06-04,Granada,Metropolitano de Granada,Guadahortuna,2,NA,2,0
2020-06-04,Granada,Metropolitano de Granada,Güéjar Sierra,24,NA,25,6
2020-06-04,Granada,Metropolitano de Granada,Güevéjar,8,NA,8,1
2020-06-04,Granada,Metropolitano de Granada,Huétor Tájar,10,NA,14,0
2020-06-04,Granada,Metropolitano de Granada,Huétor Vega,30,NA,42,1
2020-06-04,Granada,Metropolitano de Granada,Íllora,5,NA,7,0
2020-06-04,Granada,Metropolitano de Granada,Iznalloz,15,NA,19,1
2020-06-04,Granada,Metropolitano de Granada,Játar,NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Jayena,NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Láchar,3,NA,3,0
2020-06-04,Granada,Metropolitano de Granada,Lecrín,5,NA,5,2
2020-06-04,Granada,Metropolitano de Granada,Loja,54,NA,58,6
2020-06-04,Granada,Metropolitano de Granada,Malahá (La),4,NA,4,0
2020-06-04,Granada,Metropolitano de Granada,Maracena,94,NA,118,11
2020-06-04,Granada,Metropolitano de Granada,Moclín,2,NA,2,0
2020-06-04,Granada,Metropolitano de Granada,Monachil,34,NA,40,3
2020-06-04,Granada,Metropolitano de Granada,Montefrío,27,NA,39,5
2020-06-04,Granada,Metropolitano de Granada,Montejícar,0,NA,1,1
2020-06-04,Granada,Metropolitano de Granada,Montillana,0,NA,1,0
2020-06-04,Granada,Metropolitano de Granada,Moraleda de Zafayona,2,NA,2,0
2020-06-04,Granada,Metropolitano de Granada,Nigüelas,2,NA,2,0
2020-06-04,Granada,Metropolitano de Granada,Nívar,0,NA,2,0
2020-06-04,Granada,Metropolitano de Granada,Ogíjares,53,NA,64,4
2020-06-04,Granada,Metropolitano de Granada,Padul,15,NA,23,2
2020-06-04,Granada,Metropolitano de Granada,Peligros,28,NA,36,3
2020-06-04,Granada,Metropolitano de Granada,Píñar,1,NA,1,0
2020-06-04,Granada,Metropolitano de Granada,Pinar (El),NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Pinos Genil,2,NA,3,0
2020-06-04,Granada,Metropolitano de Granada,Pinos Puente,30,NA,34,10
2020-06-04,Granada,Metropolitano de Granada,Pulianas,17,NA,18,1
2020-06-04,Granada,Metropolitano de Granada,Quéntar,3,NA,3,0
2020-06-04,Granada,Metropolitano de Granada,Salar,2,NA,2,0
2020-06-04,Granada,Metropolitano de Granada,Santa Cruz del Comercio,NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Santa Fe,104,NA,118,22
2020-06-04,Granada,Metropolitano de Granada,Torre-Cardela,NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Valderrubio,NA,NA,NA,NA
2020-06-04,Granada,Metropolitano de Granada,Valle (El),1,NA,1,0
2020-06-04,Granada,Metropolitano de Granada,Vegas del Genil,57,NA,63,8
2020-06-04,Granada,Metropolitano de Granada,Ventas de Huelma,0,NA,1,0
2020-06-04,Granada,Metropolitano de Granada,Villa de Otura,22,NA,27,1
2020-06-04,Granada,Metropolitano de Granada,Villamena,1,NA,1,0
2020-06-04,Granada,Metropolitano de Granada,Villanueva Mesía,5,NA,5,2
2020-06-04,Granada,Metropolitano de Granada,Víznar,1,NA,1,0
2020-06-04,Granada,Metropolitano de Granada,Zafarraya,1,NA,1,0
2020-06-04,Granada,Metropolitano de Granada,Zagra,6,NA,6,1
2020-06-04,Granada,Metropolitano de Granada,Zubia (La),73,NA,111,12
2020-06-04,Huelva,Aljarafe,Chucena,1,NA,1,0
2020-06-04,Huelva,Aljarafe,Hinojos,3,NA,4,0
2020-06-04,Huelva,Condado-Campiña,Almonte,9,NA,10,0
2020-06-04,Huelva,Condado-Campiña,Beas,3,NA,3,1
2020-06-04,Huelva,Condado-Campiña,Bollullos Par del Condado,8,NA,8,1
2020-06-04,Huelva,Condado-Campiña,Bonares,1,NA,1,0
2020-06-04,Huelva,Condado-Campiña,Escacena del Campo,1,NA,5,1
2020-06-04,Huelva,Condado-Campiña,Gibraleón,6,NA,8,1
2020-06-04,Huelva,Condado-Campiña,Lucena del Puerto,3,NA,5,1
2020-06-04,Huelva,Condado-Campiña,Manzanilla,3,NA,3,0
2020-06-04,Huelva,Condado-Campiña,Moguer,7,NA,7,2
2020-06-04,Huelva,Condado-Campiña,Niebla,0,NA,1,0
2020-06-04,Huelva,Condado-Campiña,Palma del Condado (La),10,NA,21,1
2020-06-04,Huelva,Condado-Campiña,Palos de la Frontera,3,NA,5,1
2020-06-04,Huelva,Condado-Campiña,Paterna del Campo,4,NA,4,1
2020-06-04,Huelva,Condado-Campiña,Rociana del Condado,3,NA,3,0
2020-06-04,Huelva,Condado-Campiña,San Bartolomé de la Torre,2,NA,2,0
2020-06-04,Huelva,Condado-Campiña,San Juan del Puerto,13,NA,14,0
2020-06-04,Huelva,Condado-Campiña,Trigueros,13,NA,15,3
2020-06-04,Huelva,Condado-Campiña,Villalba del Alcor,2,NA,2,0
2020-06-04,Huelva,Condado-Campiña,Villarrasa,1,NA,3,0
2020-06-04,Huelva,Huelva-Costa,Aljaraque,22,NA,30,0
2020-06-04,Huelva,Huelva-Costa,Almendro (El),1,NA,3,0
2020-06-04,Huelva,Huelva-Costa,Alosno,2,NA,3,1
2020-06-04,Huelva,Huelva-Costa,Ayamonte,5,NA,6,1
2020-06-04,Huelva,Huelva-Costa,Cabezas Rubias,NA,NA,NA,NA
2020-06-04,Huelva,Huelva-Costa,Cartaya,4,NA,5,1
2020-06-04,Huelva,Huelva-Costa,Granado (El),1,NA,1,0
2020-06-04,Huelva,Huelva-Costa,Huelva (capital),149,NA,199,15
2020-06-04,Huelva,Huelva-Costa,Isla Cristina,5,NA,5,1
2020-06-04,Huelva,Huelva-Costa,Lepe,7,NA,9,1
2020-06-04,Huelva,Huelva-Costa,Paymogo,1,NA,1,0
2020-06-04,Huelva,Huelva-Costa,Puebla de Guzmán,3,NA,3,0
2020-06-04,Huelva,Huelva-Costa,Punta Umbría,6,NA,8,1
2020-06-04,Huelva,Huelva-Costa,San Silvestre de Guzmán,NA,NA,NA,NA
2020-06-04,Huelva,Huelva-Costa,Sanlúcar de Guadiana,NA,NA,NA,NA
2020-06-04,Huelva,Huelva-Costa,Santa Bárbara de Casa,6,NA,6,1
2020-06-04,Huelva,Huelva-Costa,Villablanca,NA,NA,NA,NA
2020-06-04,Huelva,Huelva-Costa,Villanueva de las Cruces,NA,NA,NA,NA
2020-06-04,Huelva,Huelva-Costa,Villanueva de los Castillejos,2,NA,5,0
2020-06-04,Huelva,Sevilla Norte,Arroyomolinos de León,NA,NA,NA,NA
2020-06-04,Huelva,Sevilla Norte,Cala,1,NA,1,0
2020-06-04,Huelva,Sevilla Norte,Santa Olalla del Cala,NA,NA,NA,NA
2020-06-04,Huelva,Sevilla Norte,Zufre,NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Alájar,NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Almonaster la Real,1,NA,3,1
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Aracena,44,NA,54,8
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Aroche,1,NA,1,0
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Berrocal,NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Calañas,2,NA,2,0
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Campillo (El),1,NA,1,0
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Campofrío,2,NA,2,0
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Cañaveral de León,NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Castaño del Robledo,NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Cerro de Andévalo (El),NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Corteconcepción,1,NA,1,0
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Cortegana,3,NA,3,0
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Cortelazor,NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Cumbres de Enmedio,NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Cumbres de San Bartolomé,1,NA,1,0
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Cumbres Mayores,1,NA,2,0
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Encinasola,NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Fuenteheridos,1,NA,1,0
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Galaroza,NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Granada de Río-Tinto (La),NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Higuera de la Sierra,NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Hinojales,NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Jabugo,0,NA,4,0
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Linares de la Sierra,NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Marines (Los),NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Minas de Riotinto,4,NA,5,1
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Nava (La),NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Nerva,11,NA,11,3
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Puerto Moral,NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Rosal de la Frontera,2,NA,2,0
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Santa Ana la Real,NA,NA,NA,NA
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Valdelarco,1,NA,1,0
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Valverde del Camino,15,NA,24,0
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Zalamea la Real,9,NA,9,0
2020-06-04,Huelva,Sierra de Huelva-Andévalo Central,Zarza-Perrunal (La),NA,NA,NA,NA
2020-06-04,Jaén,Jaén (distrito),Albanchez de Mágina,0,NA,1,0
2020-06-04,Jaén,Jaén (distrito),Aldeaquemada,NA,NA,NA,NA
2020-06-04,Jaén,Jaén (distrito),Andújar,48,NA,58,4
2020-06-04,Jaén,Jaén (distrito),Arjona,56,NA,70,8
2020-06-04,Jaén,Jaén (distrito),Arjonilla,13,NA,30,3
2020-06-04,Jaén,Jaén (distrito),Arquillos,4,NA,4,2
2020-06-04,Jaén,Jaén (distrito),Bailén,30,NA,48,5
2020-06-04,Jaén,Jaén (distrito),Baños de la Encina,4,NA,4,0
2020-06-04,Jaén,Jaén (distrito),Bélmez de la Moraleda,2,NA,2,0
2020-06-04,Jaén,Jaén (distrito),Cabra del Santo Cristo,9,NA,9,1
2020-06-04,Jaén,Jaén (distrito),Cambil,21,NA,21,3
2020-06-04,Jaén,Jaén (distrito),Campillo de Arenas,NA,NA,NA,NA
2020-06-04,Jaén,Jaén (distrito),Carboneros,NA,NA,NA,NA
2020-06-04,Jaén,Jaén (distrito),Cárcheles,1,NA,2,2
2020-06-04,Jaén,Jaén (distrito),Carolina (La),21,NA,24,3
2020-06-04,Jaén,Jaén (distrito),Castellar,1,NA,1,0
2020-06-04,Jaén,Jaén (distrito),Cazalilla,2,NA,3,0
2020-06-04,Jaén,Jaén (distrito),Chiclana de Segura,NA,NA,NA,NA
2020-06-04,Jaén,Jaén (distrito),Escañuela,2,NA,2,0
2020-06-04,Jaén,Jaén (distrito),Espeluy,NA,NA,NA,NA
2020-06-04,Jaén,Jaén (distrito),Fuerte del Rey,0,NA,2,1
2020-06-04,Jaén,Jaén (distrito),Guardia de Jaén (La),23,NA,31,1
2020-06-04,Jaén,Jaén (distrito),Guarromán,2,NA,3,1
2020-06-04,Jaén,Jaén (distrito),Huelma,6,NA,9,1
2020-06-04,Jaén,Jaén (distrito),Jabalquinto,5,NA,5,1
2020-06-04,Jaén,Jaén (distrito),Jaén (capital),443,NA,592,45
2020-06-04,Jaén,Jaén (distrito),Jaén Norte,466,NA,613,59
2020-06-04,Jaén,Jaén (distrito),Jamilena,4,NA,5,1
2020-06-04,Jaén,Jaén (distrito),Jimena,1,NA,2,0
2020-06-04,Jaén,Jaén (distrito),Lahiguera,5,NA,7,0
2020-06-04,Jaén,Jaén (distrito),Linares,219,NA,290,24
2020-06-04,Jaén,Jaén (distrito),Mancha Real,22,NA,29,1
2020-06-04,Jaén,Jaén (distrito),Marmolejo,11,NA,11,2
2020-06-04,Jaén,Jaén (distrito),Mengíbar,29,NA,36,4
2020-06-04,Jaén,Jaén (distrito),Montizón,1,NA,3,0
2020-06-04,Jaén,Jaén (distrito),Navas de San Juan,2,NA,2,1
2020-06-04,Jaén,Jaén (distrito),Noalejo,NA,NA,NA,NA
2020-06-04,Jaén,Jaén (distrito),Pegalajar,6,NA,6,2
2020-06-04,Jaén,Jaén (distrito),Santa Elena,NA,NA,NA,NA
2020-06-04,Jaén,Jaén (distrito),Santisteban del Puerto,2,NA,3,0
2020-06-04,Jaén,Jaén (distrito),Sorihuela del Guadalimar,NA,NA,NA,NA
2020-06-04,Jaén,Jaén (distrito),Torreblascopedro,2,NA,4,0
2020-06-04,Jaén,Jaén (distrito),Torredelcampo,62,NA,79,5
2020-06-04,Jaén,Jaén (distrito),Torres,1,NA,1,0
2020-06-04,Jaén,Jaén (distrito),Valdepeñas de Jaén,1,NA,1,1
2020-06-04,Jaén,Jaén (distrito),Vilches,4,NA,5,1
2020-06-04,Jaén,Jaén (distrito),Villanueva de la Reina,34,NA,39,4
2020-06-04,Jaén,Jaén (distrito),Villares (Los),10,NA,15,0
2020-06-04,Jaén,Jaén (distrito),Villatorres,40,NA,51,4
2020-06-04,Jaén,Jaén Nordeste,Arroyo del Ojanco,1,NA,2,0
2020-06-04,Jaén,Jaén Nordeste,Baeza,33,NA,41,4
2020-06-04,Jaén,Jaén Nordeste,Beas de Segura,3,NA,3,0
2020-06-04,Jaén,Jaén Nordeste,Bedmar y Garcíez,1,NA,2,0
2020-06-04,Jaén,Jaén Nordeste,Begíjar,3,NA,3,1
2020-06-04,Jaén,Jaén Nordeste,Benatae,NA,NA,NA,NA
2020-06-04,Jaén,Jaén Nordeste,Canena,NA,NA,NA,NA
2020-06-04,Jaén,Jaén Nordeste,Cazorla,11,NA,15,2
2020-06-04,Jaén,Jaén Nordeste,Chilluévar,2,NA,3,0
2020-06-04,Jaén,Jaén Nordeste,Génave,NA,NA,NA,NA
2020-06-04,Jaén,Jaén Nordeste,Hinojares,NA,NA,NA,NA
2020-06-04,Jaén,Jaén Nordeste,Hornos,NA,NA,NA,NA
2020-06-04,Jaén,Jaén Nordeste,Huesa,1,NA,1,0
2020-06-04,Jaén,Jaén Nordeste,Ibros,NA,NA,NA,NA
2020-06-04,Jaén,Jaén Nordeste,Iruela (La),5,NA,6,2
2020-06-04,Jaén,Jaén Nordeste,Iznatoraf,NA,NA,NA,NA
2020-06-04,Jaén,Jaén Nordeste,Jódar,2,NA,3,0
2020-06-04,Jaén,Jaén Nordeste,Larva,1,NA,1,0
2020-06-04,Jaén,Jaén Nordeste,Lupión,NA,NA,NA,NA
2020-06-04,Jaén,Jaén Nordeste,Orcera,2,NA,3,0
2020-06-04,Jaén,Jaén Nordeste,Peal de Becerro,11,NA,12,3
2020-06-04,Jaén,Jaén Nordeste,Pozo Alcón,0,NA,1,0
2020-06-04,Jaén,Jaén Nordeste,Puente de Génave,1,NA,2,0
2020-06-04,Jaén,Jaén Nordeste,Puerta de Segura (La),0,NA,1,0
2020-06-04,Jaén,Jaén Nordeste,Quesada,1,NA,1,1
2020-06-04,Jaén,Jaén Nordeste,Rus,3,NA,4,1
2020-06-04,Jaén,Jaén Nordeste,Sabiote,3,NA,5,0
2020-06-04,Jaén,Jaén Nordeste,Santiago-Pontones,5,NA,5,1
2020-06-04,Jaén,Jaén Nordeste,Santo Tomé,20,NA,34,4
2020-06-04,Jaén,Jaén Nordeste,Segura de la Sierra,1,NA,1,1
2020-06-04,Jaén,Jaén Nordeste,Siles,4,NA,4,0
2020-06-04,Jaén,Jaén Nordeste,Torreperogil,7,NA,12,1
2020-06-04,Jaén,Jaén Nordeste,Torres de Albánchez,NA,NA,NA,NA
2020-06-04,Jaén,Jaén Nordeste,Úbeda,63,NA,94,6
2020-06-04,Jaén,Jaén Nordeste,Villacarrillo,9,NA,15,1
2020-06-04,Jaén,Jaén Nordeste,Villanueva del Arzobispo,2,NA,2,0
2020-06-04,Jaén,Jaén Nordeste,Villarrodrigo,NA,NA,NA,NA
2020-06-04,Jaén,Jaén Sur,Alcalá la Real,41,NA,48,11
2020-06-04,Jaén,Jaén Sur,Alcaudete,11,NA,14,3
2020-06-04,Jaén,Jaén Sur,Castillo de Locubín,6,NA,9,2
2020-06-04,Jaén,Jaén Sur,Frailes,4,NA,4,0
2020-06-04,Jaén,Jaén Sur,Fuensanta de Martos,1,NA,2,0
2020-06-04,Jaén,Jaén Sur,Higuera de Calatrava,NA,NA,NA,NA
2020-06-04,Jaén,Jaén Sur,Lopera,1,NA,2,0
2020-06-04,Jaén,Jaén Sur,Martos,23,NA,36,5
2020-06-04,Jaén,Jaén Sur,Porcuna,6,NA,11,1
2020-06-04,Jaén,Jaén Sur,Santiago de Calatrava,NA,NA,NA,NA
2020-06-04,Jaén,Jaén Sur,Torredonjimeno,24,NA,36,3
2020-06-04,Jaén,Jaén Sur,Villardompardo,3,NA,3,0
2020-06-04,Málaga,Axarquía,Alcaucín,1,NA,1,0
2020-06-04,Málaga,Axarquía,Alfarnate,1,NA,1,0
2020-06-04,Málaga,Axarquía,Alfarnatejo,NA,NA,NA,NA
2020-06-04,Málaga,Axarquía,Algarrobo,5,NA,11,0
2020-06-04,Málaga,Axarquía,Almáchar,3,NA,3,0
2020-06-04,Málaga,Axarquía,Árchez,NA,NA,NA,NA
2020-06-04,Málaga,Axarquía,Arenas,2,NA,2,0
2020-06-04,Málaga,Axarquía,Benamargosa,0,NA,1,0
2020-06-04,Málaga,Axarquía,Benamocarra,4,NA,5,0
2020-06-04,Málaga,Axarquía,Borge (El),NA,NA,NA,NA
2020-06-04,Málaga,Axarquía,Canillas de Aceituno,NA,NA,NA,NA
2020-06-04,Málaga,Axarquía,Canillas de Albaida,NA,NA,NA,NA
2020-06-04,Málaga,Axarquía,Casabermeja,5,NA,8,0
2020-06-04,Málaga,Axarquía,Colmenar,2,NA,4,1
2020-06-04,Málaga,Axarquía,Comares,NA,NA,NA,NA
2020-06-04,Málaga,Axarquía,Cómpeta,1,NA,1,0
2020-06-04,Málaga,Axarquía,Cútar,NA,NA,NA,NA
2020-06-04,Málaga,Axarquía,Frigiliana,4,NA,4,0
2020-06-04,Málaga,Axarquía,Iznate,NA,NA,NA,NA
2020-06-04,Málaga,Axarquía,Nerja,5,NA,10,1
2020-06-04,Málaga,Axarquía,Periana,2,NA,2,0
2020-06-04,Málaga,Axarquía,Riogordo,2,NA,2,0
2020-06-04,Málaga,Axarquía,Salares,NA,NA,NA,NA
2020-06-04,Málaga,Axarquía,Sayalonga,NA,NA,NA,NA
2020-06-04,Málaga,Axarquía,Sedella,NA,NA,NA,NA
2020-06-04,Málaga,Axarquía,Torrox,5,NA,13,0
2020-06-04,Málaga,Axarquía,Vélez-Málaga,95,NA,150,14
2020-06-04,Málaga,Axarquía,Viñuela,NA,NA,NA,NA
2020-06-04,Málaga,La Vega,Alameda,1,NA,1,0
2020-06-04,Málaga,La Vega,Almargen,1,NA,4,1
2020-06-04,Málaga,La Vega,Antequera,87,NA,139,11
2020-06-04,Málaga,La Vega,Archidona,15,NA,25,3
2020-06-04,Málaga,La Vega,Campillos,7,NA,13,0
2020-06-04,Málaga,La Vega,Cañete la Real,1,NA,3,1
2020-06-04,Málaga,La Vega,Cuevas Bajas,17,NA,21,1
2020-06-04,Málaga,La Vega,Cuevas de San Marcos,6,NA,7,1
2020-06-04,Málaga,La Vega,Fuente de Piedra,2,NA,2,0
2020-06-04,Málaga,La Vega,Humilladero,4,NA,8,0
2020-06-04,Málaga,La Vega,Mollina,1,NA,2,0
2020-06-04,Málaga,La Vega,Sierra de Yeguas,6,NA,7,2
