Lugar de residencia;Edad;Sexo;Medida;Valor;
Granada;De 85 y más años;Ambos sexos;Tasa_total;11627,994860554758;
Huelva;TOTAL;Ambos sexos;Confirmados PDIA;26877;
Huelva;TOTAL;Ambos sexos;Tasa_PDIA;5237,4456807685565;
Huelva;TOTAL;Ambos sexos;Confirmados PDIA 14 días;1292;
Huelva;TOTAL;Ambos sexos;Tasa PDIA 14 dias;251,76841982189137;
Huelva;TOTAL;Ambos sexos;Confirmados PDIA 7 días;631;
Huelva;TOTAL;Ambos sexos;Tasa PDIA 7 dias;122,96120194087729;
Huelva;TOTAL;Ambos sexos;Fallecidos;357;
Huelva;TOTAL;Ambos sexos;Tasa_Mortalidad;69,56758968762789;
Huelva;TOTAL;Ambos sexos;Total Confirmados;27051;
Huelva;TOTAL;Ambos sexos;Tasa_total;5271,352573221349;
Huelva;De 0 a 14 años;Ambos sexos;Confirmados PDIA;3709;
Huelva;De 0 a 14 años;Ambos sexos;Tasa_PDIA;4736,364913356064;
Huelva;De 0 a 14 años;Ambos sexos;Confirmados PDIA 14 días;189;
Huelva;De 0 a 14 años;Ambos sexos;Tasa PDIA 14 dias;241,35156878519712;
Huelva;De 0 a 14 años;Ambos sexos;Confirmados PDIA 7 días;92;
Huelva;De 0 a 14 años;Ambos sexos;Tasa PDIA 7 dias;117,48330332401129;
Huelva;De 0 a 14 años;Ambos sexos;Fallecidos;0;
Huelva;De 0 a 14 años;Ambos sexos;Tasa_Mortalidad;0;
Huelva;De 0 a 14 años;Ambos sexos;Total Confirmados;3717;
Huelva;De 0 a 14 años;Ambos sexos;Tasa_total;4746,5808527755435;
Huelva;De 15 a 29 años;Ambos sexos;Confirmados PDIA;5550;
Huelva;De 15 a 29 años;Ambos sexos;Tasa_PDIA;6636,691937914046;
Huelva;De 15 a 29 años;Ambos sexos;Confirmados PDIA 14 días;231;
Huelva;De 15 a 29 años;Ambos sexos;Tasa PDIA 14 dias;276,2298806591252;
Huelva;De 15 a 29 años;Ambos sexos;Confirmados PDIA 7 días;108;
Huelva;De 15 a 29 años;Ambos sexos;Tasa PDIA 7 dias;129,1464377107598;
Huelva;De 15 a 29 años;Ambos sexos;Fallecidos;0;
Huelva;De 15 a 29 años;Ambos sexos;Tasa_Mortalidad;0;
Huelva;De 15 a 29 años;Ambos sexos;Total Confirmados;5576;
Huelva;De 15 a 29 años;Ambos sexos;Tasa_total;6667,782746992562;
Huelva;De 30 a 44 años;Ambos sexos;Confirmados PDIA;6259;
Huelva;De 30 a 44 años;Ambos sexos;Tasa_PDIA;5352,042823183349;
Huelva;De 30 a 44 años;Ambos sexos;Confirmados PDIA 14 días;365;
Huelva;De 30 a 44 años;Ambos sexos;Tasa PDIA 14 dias;312,10986267166044;
Huelva;De 30 a 44 años;Ambos sexos;Confirmados PDIA 7 días;178;
Huelva;De 30 a 44 años;Ambos sexos;Tasa PDIA 7 dias;152,20700152207002;
Huelva;De 30 a 44 años;Ambos sexos;Fallecidos;4;
Huelva;De 30 a 44 años;Ambos sexos;Tasa_Mortalidad;3,420382056675731;
Huelva;De 30 a 44 años;Ambos sexos;Total Confirmados;6304;
Huelva;De 30 a 44 años;Ambos sexos;Tasa_total;5390,522121320952;
Huelva;De 45 a 64 años;Ambos sexos;Confirmados PDIA;7840;
Huelva;De 45 a 64 años;Ambos sexos;Tasa_PDIA;5289,541685501663;
Huelva;De 45 a 64 años;Ambos sexos;Confirmados PDIA 14 días;390;
Huelva;De 45 a 64 años;Ambos sexos;Tasa PDIA 14 dias;263,12771139612863;
Huelva;De 45 a 64 años;Ambos sexos;Confirmados PDIA 7 días;192;
Huelva;De 45 a 64 años;Ambos sexos;Tasa PDIA 7 dias;129,53979637963258;
Huelva;De 45 a 64 años;Ambos sexos;Fallecidos;34;
Huelva;De 45 a 64 años;Ambos sexos;Tasa_Mortalidad;22,939338942226602;
Huelva;De 45 a 64 años;Ambos sexos;Total Confirmados;7908;
Huelva;De 45 a 64 años;Ambos sexos;Tasa_total;5335,420363386116;
Huelva;De 65 a 84 años;Ambos sexos;Confirmados PDIA;2960;
Huelva;De 65 a 84 años;Ambos sexos;Tasa_PDIA;4014,158043911634;
Huelva;De 65 a 84 años;Ambos sexos;Confirmados PDIA 14 días;113;
Huelva;De 65 a 84 años;Ambos sexos;Tasa PDIA 14 dias;153,24319559527524;
Huelva;De 65 a 84 años;Ambos sexos;Confirmados PDIA 7 días;59;
Huelva;De 65 a 84 años;Ambos sexos;Tasa PDIA 7 dias;80,0119339833738;
Huelva;De 65 a 84 años;Ambos sexos;Fallecidos;191;
Huelva;De 65 a 84 años;Ambos sexos;Tasa_Mortalidad;259,021684590244;
Huelva;De 65 a 84 años;Ambos sexos;Total Confirmados;2983;
Huelva;De 65 a 84 años;Ambos sexos;Tasa_total;4045,3491368204072;
Huelva;De 85 y más años;Ambos sexos;Confirmados PDIA;559;
Huelva;De 85 y más años;Ambos sexos;Tasa_PDIA;4532,554933917133;
Huelva;De 85 y más años;Ambos sexos;Confirmados PDIA 14 días;4;
Huelva;De 85 y más años;Ambos sexos;Tasa PDIA 14 dias;32,43330900835158;
Huelva;De 85 y más años;Ambos sexos;Confirmados PDIA 7 días;2;
Huelva;De 85 y más años;Ambos sexos;Tasa PDIA 7 dias;16,21665450417579;
Huelva;De 85 y más años;Ambos sexos;Fallecidos;128;
Huelva;De 85 y más años;Ambos sexos;Tasa_Mortalidad;1037,8658882672505;
Huelva;De 85 y más años;Ambos sexos;Total Confirmados;563;
Huelva;De 85 y más años;Ambos sexos;Tasa_total;4564,988242925485;
Jaén;TOTAL;Ambos sexos;Confirmados PDIA;44010;
Jaén;TOTAL;Ambos sexos;Tasa_PDIA;6970,434650393344;
Jaén;TOTAL;Ambos sexos;Confirmados PDIA 14 días;2057;
Jaén;TOTAL;Ambos sexos;Tasa PDIA 14 dias;325,7937758659193;
Jaén;TOTAL;Ambos sexos;Confirmados PDIA 7 días;1023;
Jaén;TOTAL;Ambos sexos;Tasa PDIA 7 dias;162,025781580377;
Jaén;TOTAL;Ambos sexos;Fallecidos;935;
Jaén;TOTAL;Ambos sexos;Tasa_Mortalidad;148,08807993905424;
Jaén;TOTAL;Ambos sexos;Total Confirmados;44557;
Jaén;TOTAL;Ambos sexos;Tasa_total;7057,070136732021;
Jaén;De 0 a 14 años;Ambos sexos;Confirmados PDIA;4836;
Jaén;De 0 a 14 años;Ambos sexos;Tasa_PDIA;5582,812878796624;
Jaén;De 0 a 14 años;Ambos sexos;Confirmados PDIA 14 días;282;
Jaén;De 0 a 14 años;Ambos sexos;Tasa PDIA 14 dias;325,54864181568405;
Jaén;De 0 a 14 años;Ambos sexos;Confirmados PDIA 7 días;147;
Jaén;De 0 a 14 años;Ambos sexos;Tasa PDIA 7 dias;169,70088775498422;
Jaén;De 0 a 14 años;Ambos sexos;Fallecidos;0;
Jaén;De 0 a 14 años;Ambos sexos;Tasa_Mortalidad;0;
Jaén;De 0 a 14 años;Ambos sexos;Total Confirmados;4841;
Jaén;De 0 a 14 años;Ambos sexos;Tasa_total;5588,58501783591;
Jaén;De 15 a 29 años;Ambos sexos;Confirmados PDIA;8828;
Jaén;De 15 a 29 años;Ambos sexos;Tasa_PDIA;8129,736897844165;
Jaén;De 15 a 29 años;Ambos sexos;Confirmados PDIA 14 días;639;
Jaén;De 15 a 29 años;Ambos sexos;Tasa PDIA 14 dias;588,4573943953808;
Jaén;De 15 a 29 años;Ambos sexos;Confirmados PDIA 7 días;297;
Jaén;De 15 a 29 años;Ambos sexos;Tasa PDIA 7 dias;273,50836640912064;
Jaén;De 15 a 29 años;Ambos sexos;Fallecidos;4;
Jaén;De 15 a 29 años;Ambos sexos;Tasa_Mortalidad;3,683614362412399;
Jaén;De 15 a 29 años;Ambos sexos;Total Confirmados;8864;
Jaén;De 15 a 29 años;Ambos sexos;Tasa_total;8162,889427105876;
Jaén;De 30 a 44 años;Ambos sexos;Confirmados PDIA;9059;
Jaén;De 30 a 44 años;Ambos sexos;Tasa_PDIA;7287,778349851976;
Jaén;De 30 a 44 años;Ambos sexos;Confirmados PDIA 14 días;358;
Jaén;De 30 a 44 años;Ambos sexos;Tasa PDIA 14 dias;288,00360406744755;
Jaén;De 30 a 44 años;Ambos sexos;Confirmados PDIA 7 días;199;
Jaén;De 30 a 44 años;Ambos sexos;Tasa PDIA 7 dias;160,09138885313425;
Jaén;De 30 a 44 años;Ambos sexos;Fallecidos;3;
Jaén;De 30 a 44 años;Ambos sexos;Tasa_Mortalidad;2,4134380229115715;
Jaén;De 30 a 44 años;Ambos sexos;Total Confirmados;9157;
Jaén;De 30 a 44 años;Ambos sexos;Tasa_total;7366,617325267087;
Jaén;De 45 a 64 años;Ambos sexos;Confirmados PDIA;13649;
Jaén;De 45 a 64 años;Ambos sexos;Tasa_PDIA;7261,30372561433;
Jaén;De 45 a 64 años;Ambos sexos;Confirmados PDIA 14 días;566;
Jaén;De 45 a 64 años;Ambos sexos;Tasa PDIA 14 dias;301,1134814783289;
Jaén;De 45 a 64 años;Ambos sexos;Confirmados PDIA 7 días;275;
Jaén;De 45 a 64 años;Ambos sexos;Tasa PDIA 7 dias;146,3007197995414;
Jaén;De 45 a 64 años;Ambos sexos;Fallecidos;115;
Jaén;De 45 a 64 años;Ambos sexos;Tasa_Mortalidad;61,180301007080956;
Jaén;De 45 a 64 años;Ambos sexos;Total Confirmados;13894;
Jaén;De 45 a 64 años;Ambos sexos;Tasa_total;7391,644366890285;
Jaén;De 65 a 84 años;Ambos sexos;Confirmados PDIA;5757;
Jaén;De 65 a 84 años;Ambos sexos;Tasa_PDIA;5712,159547551719;
Jaén;De 65 a 84 años;Ambos sexos;Confirmados PDIA 14 días;188;
Jaén;De 65 a 84 años;Ambos sexos;Tasa PDIA 14 dias;186,53569479585255;
Jaén;De 65 a 84 años;Ambos sexos;Confirmados PDIA 7 días;93;
Jaén;De 65 a 84 años;Ambos sexos;Tasa PDIA 7 dias;92,27563625539514;
Jaén;De 65 a 84 años;Ambos sexos;Fallecidos;426;
Jaén;De 65 a 84 años;Ambos sexos;Tasa_Mortalidad;422,68194671826166;
Jaén;De 65 a 84 años;Ambos sexos;Total Confirmados;5857;
Jaén;De 65 a 84 años;Ambos sexos;Tasa_total;5811,380661804832;
Jaén;De 85 y más años;Ambos sexos;Confirmados PDIA;1880;
Jaén;De 85 y más años;Ambos sexos;Tasa_PDIA;8134,654493531219;
Jaén;De 85 y más años;Ambos sexos;Confirmados PDIA 14 días;24;
Jaén;De 85 y más años;Ambos sexos;Tasa PDIA 14 dias;103,84665310890918;
Jaén;De 85 y más años;Ambos sexos;Confirmados PDIA 7 días;12;
Jaén;De 85 y más años;Ambos sexos;Tasa PDIA 7 dias;51,92332655445459;
Jaén;De 85 y más años;Ambos sexos;Fallecidos;387;
Jaén;De 85 y más años;Ambos sexos;Tasa_Mortalidad;1674,5272813811605;
Jaén;De 85 y más años;Ambos sexos;Total Confirmados;1943;
Jaén;De 85 y más años;Ambos sexos;Tasa_total;8407,251957942106;
Málaga;TOTAL;Ambos sexos;Confirmados PDIA;91726;
Málaga;TOTAL;Ambos sexos;Tasa_PDIA;5440,708930435608;
Málaga;TOTAL;Ambos sexos;Confirmados PDIA 14 días;2154;
Málaga;TOTAL;Ambos sexos;Tasa PDIA 14 dias;127,76406946948848;
Málaga;TOTAL;Ambos sexos;Confirmados PDIA 7 días;1021;
Málaga;TOTAL;Ambos sexos;Tasa PDIA 7 dias;60,56040618771946;
Málaga;TOTAL;Ambos sexos;Fallecidos;1594;
Málaga;TOTAL;Ambos sexos;Tasa_Mortalidad;94,54778399924076;
Málaga;TOTAL;Ambos sexos;Total Confirmados;93587;
Málaga;TOTAL;Ambos sexos;Tasa_total;5551,093764828699;
Málaga;De 0 a 14 años;Ambos sexos;Confirmados PDIA;10778;
Málaga;De 0 a 14 años;Ambos sexos;Tasa_PDIA;4153,2758394796265;
Málaga;De 0 a 14 años;Ambos sexos;Confirmados PDIA 14 días;325;
Málaga;De 0 a 14 años;Ambos sexos;Tasa PDIA 14 dias;125,23795210900711;
Málaga;De 0 a 14 años;Ambos sexos;Confirmados PDIA 7 días;149;
Málaga;De 0 a 14 años;Ambos sexos;Tasa PDIA 7 dias;57,41678419766788;
Málaga;De 0 a 14 años;Ambos sexos;Fallecidos;1;
Málaga;De 0 a 14 años;Ambos sexos;Tasa_Mortalidad;0,3853475449507911;
Málaga;De 0 a 14 años;Ambos sexos;Total Confirmados;10804;
Málaga;De 0 a 14 años;Ambos sexos;Tasa_total;4163,294875648347;
Málaga;De 15 a 29 años;Ambos sexos;Confirmados PDIA;18252;
Málaga;De 15 a 29 años;Ambos sexos;Tasa_PDIA;6893,113684258231;
Málaga;De 15 a 29 años;Ambos sexos;Confirmados PDIA 14 días;444;
Málaga;De 15 a 29 años;Ambos sexos;Tasa PDIA 14 dias;167,6825814053613;
Málaga;De 15 a 29 años;Ambos sexos;Confirmados PDIA 7 días;210;
Málaga;De 15 a 29 años;Ambos sexos;Tasa PDIA 7 dias;79,30932904307629;
Málaga;De 15 a 29 años;Ambos sexos;Fallecidos;7;
Málaga;De 15 a 29 años;Ambos sexos;Tasa_Mortalidad;2,6436443014358764;
Málaga;De 15 a 29 años;Ambos sexos;Total Confirmados;18433;
Málaga;De 15 a 29 años;Ambos sexos;Tasa_total;6961,47077262393;
Málaga;De 30 a 44 años;Ambos sexos;Confirmados PDIA;22954;
Málaga;De 30 a 44 años;Ambos sexos;Tasa_PDIA;6100,6336111583605;
Málaga;De 30 a 44 años;Ambos sexos;Confirmados PDIA 14 días;561;
Málaga;De 30 a 44 años;Ambos sexos;Tasa PDIA 14 dias;149,10061234903895;
Málaga;De 30 a 44 años;Ambos sexos;Confirmados PDIA 7 días;275;
Málaga;De 30 a 44 años;Ambos sexos;Tasa PDIA 7 dias;73,08853546521517;
Málaga;De 30 a 44 años;Ambos sexos;Fallecidos;9;
Málaga;De 30 a 44 años;Ambos sexos;Tasa_Mortalidad;2,391988433407042;
Málaga;De 30 a 44 años;Ambos sexos;Total Confirmados;23456;
Málaga;De 30 a 44 años;Ambos sexos;Tasa_total;6234,053410443953;
Málaga;De 45 a 64 años;Ambos sexos;Confirmados PDIA;26434;
Málaga;De 45 a 64 años;Ambos sexos;Tasa_PDIA;5390,469509608796;
Málaga;De 45 a 64 años;Ambos sexos;Confirmados PDIA 14 días;598;
Málaga;De 45 a 64 años;Ambos sexos;Tasa PDIA 14 dias;121,94525106855036;
Málaga;De 45 a 64 años;Ambos sexos;Confirmados PDIA 7 días;288;
Málaga;De 45 a 64 años;Ambos sexos;Tasa PDIA 7 dias;58,729485464452345;
Málaga;De 45 a 64 años;Ambos sexos;Fallecidos;182;
Málaga;De 45 a 64 años;Ambos sexos;Tasa_Mortalidad;37,11377206434141;
Málaga;De 45 a 64 años;Ambos sexos;Total Confirmados;27235;
Málaga;De 45 a 64 años;Ambos sexos;Tasa_total;5553,810891056804;
Málaga;De 65 a 84 años;Ambos sexos;Confirmados PDIA;10855;
Málaga;De 65 a 84 años;Ambos sexos;Tasa_PDIA;4196,450317198294;
Málaga;De 65 a 84 años;Ambos sexos;Confirmados PDIA 14 días;209;
Málaga;De 65 a 84 años;Ambos sexos;Tasa PDIA 14 dias;80,79761550386398;
Málaga;De 65 a 84 años;Ambos sexos;Confirmados PDIA 7 días;93;
Málaga;De 65 a 84 años;Ambos sexos;Tasa PDIA 7 dias;35,95300594191077;
Málaga;De 65 a 84 años;Ambos sexos;Fallecidos;869;
Málaga;De 65 a 84 años;Ambos sexos;Tasa_Mortalidad;335,9479802529081;
Málaga;De 65 a 84 años;Ambos sexos;Total Confirmados;11082;
Málaga;De 65 a 84 años;Ambos sexos;Tasa_total;4284,206579013496;
Málaga;De 85 y más años;Ambos sexos;Confirmados PDIA;2327;
Málaga;De 85 y más años;Ambos sexos;Tasa_PDIA;6407,4675771677175;
Málaga;De 85 y más años;Ambos sexos;Confirmados PDIA 14 días;14;
Málaga;De 85 y más años;Ambos sexos;Tasa PDIA 14 dias;38,54943965635928;
Málaga;De 85 y más años;Ambos sexos;Confirmados PDIA 7 días;6;
Málaga;De 85 y más años;Ambos sexos;Tasa PDIA 7 dias;16,52118842415398;
Málaga;De 85 y más años;Ambos sexos;Fallecidos;526;
Málaga;De 85 y más años;Ambos sexos;Tasa_Mortalidad;1448,3575185174986;
Málaga;De 85 y más años;Ambos sexos;Total Confirmados;2444;
Málaga;De 85 y más años;Ambos sexos;Tasa_total;6729,63075143872;
Sevilla;TOTAL;Ambos sexos;Confirmados PDIA;112275;
Sevilla;TOTAL;Ambos sexos;Tasa_PDIA;5735,081381711489;
Sevilla;TOTAL;Ambos sexos;Confirmados PDIA 14 días;4878;
Sevilla;TOTAL;Ambos sexos;Tasa PDIA 14 dias;249,17147165431876;
Sevilla;TOTAL;Ambos sexos;Confirmados PDIA 7 días;2355;
Sevilla;TOTAL;Ambos sexos;Tasa PDIA 7 dias;120,2949601775155;
Sevilla;TOTAL;Ambos sexos;Fallecidos;1873;
Sevilla;TOTAL;Ambos sexos;Tasa_Mortalidad;95,67408085455905;
Sevilla;TOTAL;Ambos sexos;Total Confirmados;113088;
Sevilla;TOTAL;Ambos sexos;Tasa_total;5776,609960320541;
Sevilla;De 0 a 14 años;Ambos sexos;Confirmados PDIA;14099;
Sevilla;De 0 a 14 años;Ambos sexos;Tasa_PDIA;4438,141766190923;
Sevilla;De 0 a 14 años;Ambos sexos;Confirmados PDIA 14 días;631;
Sevilla;De 0 a 14 años;Ambos sexos;Tasa PDIA 14 dias;198,62880023168114;
Sevilla;De 0 a 14 años;Ambos sexos;Confirmados PDIA 7 días;351;
Sevilla;De 0 a 14 años;Ambos sexos;Tasa PDIA 7 dias;110,48923752982581;
Sevilla;De 0 a 14 años;Ambos sexos;Fallecidos;0;
Sevilla;De 0 a 14 años;Ambos sexos;Tasa_Mortalidad;0;
Sevilla;De 0 a 14 años;Ambos sexos;Total Confirmados;14119;
Sevilla;De 0 a 14 años;Ambos sexos;Tasa_total;4444,437449241055;
Sevilla;De 15 a 29 años;Ambos sexos;Confirmados PDIA;22477;
Sevilla;De 15 a 29 años;Ambos sexos;Tasa_PDIA;7028,499240145342;
Sevilla;De 15 a 29 años;Ambos sexos;Confirmados PDIA 14 días;1179;
Sevilla;De 15 a 29 años;Ambos sexos;Tasa PDIA 14 dias;368,6702230783182;
Sevilla;De 15 a 29 años;Ambos sexos;Confirmados PDIA 7 días;581;
Sevilla;De 15 a 29 años;Ambos sexos;Tasa PDIA 7 dias;181,67718372222467;
Sevilla;De 15 a 29 años;Ambos sexos;Fallecidos;7;
Sevilla;De 15 a 29 años;Ambos sexos;Tasa_Mortalidad;2,188881731593068;
Sevilla;De 15 a 29 años;Ambos sexos;Total Confirmados;22576;
Sevilla;De 15 a 29 años;Ambos sexos;Tasa_total;7059,456281777872;
Sevilla;De 30 a 44 años;Ambos sexos;Confirmados PDIA;26499;
Sevilla;De 30 a 44 años;Ambos sexos;Tasa_PDIA;6177,599876909591;
Sevilla;De 30 a 44 años;Ambos sexos;Confirmados PDIA 14 días;1176;
Sevilla;De 30 a 44 años;Ambos sexos;Tasa PDIA 14 dias;274,1559098549258;
Sevilla;De 30 a 44 años;Ambos sexos;Confirmados PDIA 7 días;524;
Sevilla;De 30 a 44 años;Ambos sexos;Tasa PDIA 7 dias;122,1579054115486;
Sevilla;De 30 a 44 años;Ambos sexos;Fallecidos;21;
Sevilla;De 30 a 44 años;Ambos sexos;Tasa_Mortalidad;4,89564124740939;
Sevilla;De 30 a 44 años;Ambos sexos;Total Confirmados;26713;
Sevilla;De 30 a 44 años;Ambos sexos;Tasa_total;6227,48879247843;
Sevilla;De 45 a 64 años;Ambos sexos;Confirmados PDIA;32782;
Sevilla;De 45 a 64 años;Ambos sexos;Tasa_PDIA;5820,884656565674;
Sevilla;De 45 a 64 años;Ambos sexos;Confirmados PDIA 14 días;1388;
Sevilla;De 45 a 64 años;Ambos sexos;Tasa PDIA 14 dias;246,4580533009931;
Sevilla;De 45 a 64 años;Ambos sexos;Confirmados PDIA 7 días;663;
Sevilla;De 45 a 64 años;Ambos sexos;Tasa PDIA 7 dias;117,72456004218907;
Sevilla;De 45 a 64 años;Ambos sexos;Fallecidos;233;
Sevilla;De 45 a 64 años;Ambos sexos;Tasa_Mortalidad;41,372281281794955;
Sevilla;De 45 a 64 años;Ambos sexos;Total Confirmados;33093;
Sevilla;De 45 a 64 años;Ambos sexos;Tasa_total;5876,106886087727;
Sevilla;De 65 a 84 años;Ambos sexos;Confirmados PDIA;13401;
Sevilla;De 65 a 84 años;Ambos sexos;Tasa_PDIA;4725,983918747355;
Sevilla;De 65 a 84 años;Ambos sexos;Confirmados PDIA 14 días;479;
Sevilla;De 65 a 84 años;Ambos sexos;Tasa PDIA 14 dias;168,92368458174636;
Sevilla;De 65 a 84 años;Ambos sexos;Confirmados PDIA 7 días;223;
Sevilla;De 65 a 84 años;Ambos sexos;Tasa PDIA 7 dias;78,64296797855833;
Sevilla;De 65 a 84 años;Ambos sexos;Fallecidos;982;
Sevilla;De 65 a 84 años;Ambos sexos;Tasa_Mortalidad;346,3111863450416;
Sevilla;De 65 a 84 años;Ambos sexos;Total Confirmados;13523;
Sevilla;De 65 a 84 años;Ambos sexos;Tasa_total;4769,0083227535615;
Sevilla;De 85 y más años;Ambos sexos;Confirmados PDIA;3013;
Sevilla;De 85 y más años;Ambos sexos;Tasa_PDIA;6767,74483378257;
Sevilla;De 85 y más años;Ambos sexos;Confirmados PDIA 14 días;25;
Sevilla;De 85 y más años;Ambos sexos;Tasa PDIA 14 dias;56,15453728661276;
Sevilla;De 85 y más años;Ambos sexos;Confirmados PDIA 7 días;13;
Sevilla;De 85 y más años;Ambos sexos;Tasa PDIA 7 dias;29,200359389038635;
Sevilla;De 85 y más años;Ambos sexos;Fallecidos;630;
Sevilla;De 85 y más años;Ambos sexos;Tasa_Mortalidad;1415,0943396226414;
Sevilla;De 85 y más años;Ambos sexos;Total Confirmados;3060;
Sevilla;De 85 y más años;Ambos sexos;Tasa_total;6873,315363881402;
